id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13301943,New Craftsman-Style Studio in a Historic Area,9111869,Carolyn,City of Los Angeles,Arlington Heights,34.03895,-118.32151,Entire home/apt,135,2,394,2021-11-22,6.20,2,19,58,HSR20-002752
13303293,Own entrance beautiful master-bedroom: Calabasas,62844140,Daniel,Other Cities,Calabasas,34.13722,-118.62037,Private room,75,25,61,2021-09-30,0.93,2,0,4,
13308107,"Entire unit 1 bedroom 1 bath  Living room,kitchen",40163894,Zara,City of Los Angeles,Reseda,34.20266,-118.54102,Entire home/apt,70,30,110,2021-11-30,1.67,15,338,4,
13308536,Mar Vista Private Room & Bath,34827063,Lisa,City of Los Angeles,Del Rey,33.99366,-118.4288,Private room,88,1,108,2021-10-04,1.87,1,325,6,HSR21-002677
13309164,Designer Venice Beach pad one block  to the beach!,16280661,Bryan,City of Los Angeles,Venice,33.99313,-118.47756,Entire home/apt,100,30,7,2020-09-20,0.40,1,95,0,4788432
13310117,Charming Rustic Family House,17760910,Marco,City of Los Angeles,Venice,33.99486,-118.46132,Entire home/apt,250,30,5,2016-07-24,0.07,1,0,0,
13310630,The Studio- walk to Universal Studios!,33153458,Vincent,City of Los Angeles,Toluca Lake,34.14301,-118.36145,Entire home/apt,150,2,497,2021-11-27,7.66,2,41,67,HSR19-002561
13310795,"Beautiful, cozy, newly renovated in Northeast LA!",19036928,Heather,City of Los Angeles,Glassell Park,34.12883,-118.23286,Entire home/apt,107,30,87,2021-08-07,1.31,1,295,4,
13311005,Relaxed Poolside Living at a Cozy Canoga Park Room,75221370,Romina,City of Los Angeles,Winnetka,34.21579,-118.58509,Private room,70,2,237,2021-11-15,3.58,1,39,29,HSR19-001435
13312011,Walk to the Beach from Cozy Guesthouse in Santa Monica,23048977,Darlene,Other Cities,Santa Monica,34.00835,-118.47068,Entire home/apt,198,2,363,2021-11-30,6.26,1,256,42,219610 Santa Monica
13313893,Playa Vista condo,75250365,Lori,City of Los Angeles,Playa Vista,33.96889,-118.42561,Entire home/apt,140,30,21,2021-05-15,0.52,2,154,3,
13314654,The Hydeaway,49378798,Johnel,City of Los Angeles,Baldwin Hills/Crenshaw,34.00904,-118.35514,Entire home/apt,389,2,136,2021-12-05,2.12,2,211,27,HSR21-001143
13315938,Beachy Burbank Bungalow,20094703,Nicole,Other Cities,Burbank,34.18276,-118.30298,Entire home/apt,95,3,4,2017-07-03,0.07,1,0,0,
13316784,SECLUDED LUXURY COMPOUND CONVENIENTLY LOCATED,75285556,Ariel,City of Los Angeles,Cheviot Hills,34.03175,-118.40127,Entire home/apt,1200,30,3,2019-11-19,0.09,1,364,0,
13316991,Master Bedroom Suite with large Private Bathroom,2156096,Nora,Other Cities,Pomona,34.08245,-117.74202,Private room,59,1,168,2021-12-04,2.51,1,321,35,
13324754,Private Bel Air Guesthouse Studio Suite,71252758,Matt,City of Los Angeles,Beverly Crest,34.09353,-118.43963,Entire home/apt,139,1,433,2021-12-05,6.59,1,216,105,HSR21-002321
13328138,"조용하고,아늑한 집....",75413038,Eunhee,City of Los Angeles,San Pedro,33.75789,-118.29551,Entire home/apt,80,30,0,,,1,0,0,
13331556,"Modern, Luxury Apt in Heart of Hollywood",36856312,Shane,City of Los Angeles,Hollywood,34.10143,-118.34608,Entire home/apt,175,30,1,2016-06-16,0.01,1,0,0,
13331614,Lovely Room on the Border of Hollywood and Weho,14733421,Alison,City of Los Angeles,Fairfax,34.08449,-118.34432,Private room,18,30,3,2016-06-26,0.05,1,0,0,
13334292,Oak Forest Retreat,1432244,Denis,Unincorporated Areas,Topanga,34.08908,-118.59865,Entire home/apt,245,2,206,2021-11-18,3.22,2,54,38,
13334531,Cool/Quiet/Peaceful Private room/bath in Burbank,31539669,Nichole,Other Cities,Burbank,34.17047,-118.31377,Private room,48,2,0,,,1,0,0,
13335122,Great to refresh and get ready for the next day!,75502660,Maria,Other Cities,Glendale,34.23254,-118.2616,Private room,250,3,0,,,1,83,0,
13337155,Beautiful 2 Bedroom in the heart of Sherman Oaks!,44696543,Ariana,City of Los Angeles,Sherman Oaks,34.1589,-118.42527,Entire home/apt,60,30,2,2016-08-21,0.03,1,0,0,
13340837,Private room-Shared bath B&B 1 BLOCK NORTH OF USC,8663618,James Brian,City of Los Angeles,University Park,34.02758,-118.28806,Private room,75,30,11,2020-02-02,0.26,2,89,0,Exempt - This listing is a bed and breakfast
13344774,Zen Calm & Luxury in Venice,74351503,Isabelle,City of Los Angeles,Venice,34.00181,-118.461,Entire home/apt,430,21,28,2021-08-22,0.43,1,204,2,HSR19-005767
13346431,UCLA-WILLSHIRE-BEVERLY HILLS / NEW FURNISHINGS,16672866,Carlos,City of Los Angeles,Westwood,34.06141,-118.44216,Entire home/apt,370,30,20,2020-04-01,0.30,21,365,0,
13346767,Glendale Getaway,66751225,Austin,Other Cities,Glendale,34.17325,-118.29059,Private room,40,1,0,,,1,0,0,
13347203,Chill Garden Compound in NoHo.,75639536,Gerson & Jim,City of Los Angeles,North Hollywood,34.17924,-118.37384,Private room,100,30,100,2021-06-30,1.74,1,0,5,HSR19-000408
13348405,Guest house in Los Feliz Oasis,1299321,Phill,City of Los Angeles,Los Feliz,34.11633,-118.27342,Entire home/apt,175,3,17,2021-10-24,0.31,3,297,6,HSR21-000315
13356413,Beautiful Westside Ranch Style Home,61255843,Birgit,Unincorporated Areas,Ladera Heights,33.98721,-118.37879,Entire home/apt,242,5,0,,,1,0,0,
13357404,Sunsets in Paradise ...Beach Adjacent!,73982269,Emily,Other Cities,Redondo Beach,33.83905,-118.38825,Private room,100,1,36,2020-02-16,0.55,3,127,0,
13359545,Bunkhouse - High Desert Writer's Retreat,30128030,Nancy,Unincorporated Areas,Southeast Antelope Valley,34.46157,-117.95741,Entire home/apt,85,2,125,2021-11-28,1.87,2,153,18,
13359968,Venetian Craftsman,20089599,Megan,City of Los Angeles,Venice,33.99447,-118.47798,Entire home/apt,400,30,71,2019-12-02,1.33,1,43,0,
13360023,Private Garden Craftsman Home,24801133,Jessica,Other Cities,West Hollywood,34.08837,-118.35454,Entire home/apt,148,3,18,2020-01-05,0.34,1,0,0,
13360202,Beautiful Studio in the Heart of West Hollywood,75477479,Theresa,Other Cities,West Hollywood,34.08733,-118.36894,Entire home/apt,69,30,3,2016-06-16,0.05,1,0,0,
13360673,Cozy Hollywood Home Next to Griffith,3407815,Avigail,City of Los Angeles,Hollywood,34.10378,-118.31388,Entire home/apt,82,30,8,2018-08-25,0.13,1,0,0,
13360954,"3 rooms,big house on quiet culdesac",69279908,Primila,Other Cities,Arcadia,34.10751,-118.03,Private room,114,1,38,2020-03-01,0.59,5,310,0,
13361766,Private Beach Retreat at the Venice Pier,65615809,Carla,City of Los Angeles,Venice,33.97857,-118.46453,Entire home/apt,126,30,25,2021-08-31,0.44,2,301,1,
13362097,Hollywood Cozy 3-Story Home,4353260,Trevor,City of Los Angeles,Hollywood,34.09452,-118.33006,Entire home/apt,250,2,255,2021-11-13,4.06,1,112,34,HSR19-004546
13362818,3 minute walk from USC clean and private apartment,33267278,Conner,City of Los Angeles,University Park,34.02888,-118.28197,Entire home/apt,85,30,1,2016-07-04,0.02,1,0,0,
13372572,At Home in LA,1809693,Julie,City of Los Angeles,Brentwood,34.05542,-118.4792,Entire home/apt,500,90,0,,,1,0,0,
13372596,Charming Mediterranean house,75940564,Hector,Other Cities,Downey,33.93968,-118.11786,Private room,350,3,0,,,1,363,0,
13377441,Modern Moroccan Pool Paradise near WEHO/Bev Center,27423558,Joel,City of Los Angeles,Beverly Grove,34.07954,-118.37302,Entire home/apt,1450,3,140,2021-11-28,4.11,2,234,46,HSR20-002779
13379356,Cozy Studio in Hollywood,14940830,Aisha,City of Los Angeles,Hollywood,34.09438,-118.32984,Entire home/apt,75,30,30,2018-11-17,0.46,1,0,0,
13379709,(((Lower-Price))) Vintage Cabin Studio w/kitchen,76038397,Martha,Other Cities,Whittier,33.97157,-118.04028,Entire home/apt,98,3,166,2021-11-30,2.52,1,90,20,
13379739,Privet room with perfect view,74547003,Saeed,Other Cities,Azusa,34.13438,-117.89932,Private room,199,1,7,2016-07-25,0.11,1,90,0,
13380757,2房2卫浴独立高级公寓整租,76054041,Tina,Other Cities,Monterey Park,34.06799,-118.13317,Entire home/apt,139,2,4,2020-11-15,0.35,7,0,1,
13386700,Spacious Master Bedroom with private Master Bath,76108298,Michael,Other Cities,Covina,34.0769,-117.86622,Private room,55,5,34,2021-11-24,0.56,1,172,4,
13393436,Luxury LIving on Sunset Blvd,13346776,Malery,City of Los Angeles,Hollywood Hills West,34.09819,-118.36343,Entire home/apt,400,30,0,,,1,364,0,
13393650,Special Price Only $50 !Master room with furniture,76180567,Andy,City of Los Angeles,Sawtelle,34.0336,-118.43834,Private room,45,30,0,,,1,0,0,
13394529,"W. Hollywood Gem, 1 Bedroom suite in a retreat #1",5500679,Guy,City of Los Angeles,Beverly Grove,34.07724,-118.3729,Private room,55,30,1,2020-01-30,0.04,6,64,0,Exempt - This listing is a bed and breakfast
13394579,Small Home 1920s Craftman Bungalow,76193908,Rob,Other Cities,Whittier,33.97532,-118.02744,Entire home/apt,120,1,6,2016-08-25,0.09,1,0,0,
13395033,W. Hollywood  7 Beds 6 Rooms 2 Baths W/Breakfast,5500679,Guy,City of Los Angeles,Beverly Grove,34.07779,-118.37369,Entire home/apt,310,30,2,2021-08-09,0.38,6,364,2,Exempt - This listing is a bed and breakfast
13395674,"South America in Venice    2 Story House 2,400SQFT",13886188,Jacqueline,City of Los Angeles,Venice,33.98541,-118.46297,Entire home/apt,385,30,21,2021-05-02,0.40,1,179,1,HSR19-004033
13396214,Orsini II,2595665,Sebastian,City of Los Angeles,Downtown,34.06207,-118.24627,Entire home/apt,43,30,0,,,2,0,0,
13396509,Bonita Mar Vista Guest House,72225544,Thereza,City of Los Angeles,Mar Vista,34.00569,-118.43463,Entire home/apt,100,30,265,2021-07-31,4.05,3,173,1,HSR21-001624
13397015,Retreat to a Stunning and Modern Hollywood Hills Home with Peace Pool Privacy,10337954,HankBaby,City of Los Angeles,Hollywood Hills,34.11511,-118.32514,Entire home/apt,589,30,4,2019-12-07,0.06,1,0,0,HSR19-005388
13397647,Private 2 Bed in Prime Hollywood,26440484,Heather,City of Los Angeles,Hollywood,34.08812,-118.32375,Entire home/apt,99,31,268,2020-01-16,4.21,3,249,0,
13398262,Hollywood Hills Retreat,76241381,Christine,City of Los Angeles,Hollywood Hills,34.1283,-118.31537,Entire home/apt,555,30,0,,,1,87,0,
13398879,Bright Apartment near the Grove!,21097703,Christina,City of Los Angeles,Mid-Wilshire,34.06394,-118.3491,Entire home/apt,76,30,3,2017-10-25,0.06,5,313,1,
13399371,Fully furnished one bedroom penthouse,27642907,Amanda,Other Cities,Beverly Hills,34.0657,-118.37771,Entire home/apt,300,30,0,,,1,89,0,
13401235,Cozy 2 bdrm home on the Westside,62948190,Jeff,City of Los Angeles,Mar Vista,34.00197,-118.42581,Entire home/apt,279,2,64,2021-11-07,1.56,1,0,16,HSR20-001977
13408430,Sunny and Cozy,33806158,Alex,Other Cities,Beverly Hills,34.06329,-118.39318,Entire home/apt,80,14,0,,,1,0,0,
13409667,Cozy Room Downstair with half bath.,27498737,Swan V.,City of Los Angeles,Sunland,34.26155,-118.32797,Private room,40,2,32,2020-02-21,0.48,3,365,0,HSR20-000458
13410967,2BR HOUSE in HOLLYWOOD w/yard & patio off SUNSET,1105855,John,City of Los Angeles,Hollywood,34.09768,-118.335,Entire home/apt,199,30,34,2019-12-31,0.53,2,0,0,
13411384,Cozy Apartment by the Beach,76378212,Max,Other Cities,Redondo Beach,33.82974,-118.38579,Private room,60,7,0,,,1,0,0,
13412241,Quaint & private garden aptm w separate entrance,73821780,Marly,City of Los Angeles,Glassell Park,34.13358,-118.23326,Entire home/apt,69,2,286,2021-12-03,4.28,1,64,44,HSR19-004482
13413210,Venice Beach Bungalow - Walk Everywhere!,11641004,Ophelia,City of Los Angeles,Venice,33.98641,-118.46596,Private room,65,30,32,2020-11-01,0.50,1,0,0,
13413839,Sunset Plaza Charming Studio,43196899,Edna,Other Cities,West Hollywood,34.08961,-118.38688,Entire home/apt,80,31,29,2021-05-30,0.44,2,330,2,
13415493,Dirtylicious in Beverly Hills,63642628,John,Other Cities,Beverly Hills,34.07517,-118.39092,Entire home/apt,600,3,0,,,1,0,0,
13415758,Charming retro Hollywood  House,76426436,Shauna,City of Los Angeles,North Hollywood,34.1578,-118.36284,Entire home/apt,363,3,39,2021-08-23,0.65,1,1,10,HSR19-004474
13416186,"Clean, private home/beach- Best Beach in the BU!",76438110,Donna,Other Cities,Malibu,34.03815,-118.86494,Entire home/apt,2543,3,30,2021-11-28,0.75,2,357,5,STR21-0013
13416598,Hollywood Hills Cottage (2 Night Min),34994782,Blake,City of Los Angeles,Silver Lake,34.10092,-118.27,Entire home/apt,115,2,493,2021-12-05,9.36,2,291,97,HSR19-000145
13418134,你旅途中的温馨-------港湾 No 1,69699034,Fei,Other Cities,Rosemead,34.05782,-118.10627,Private room,60,1,9,2018-06-16,0.13,1,65,0,
13418404,"Hidden Gem studio walk to food, shops, and theater",65957030,Bidan,Other Cities,Alhambra,34.06921,-118.13985,Entire home/apt,85,7,109,2021-11-22,1.63,2,144,16,
13418616,Large Studio with Lots of windows and Balcony!,63495785,Christian,City of Los Angeles,Downtown,34.04546,-118.25961,Entire home/apt,99,30,1,2016-07-21,0.02,1,0,0,
13418779,Comfortable Zen Bedroom,76012060,Veronica,Other Cities,Lakewood,33.85804,-118.10892,Private room,25,3,60,2021-11-28,0.94,1,288,7,
13429720,Cozy 2BR Guest House w/ Private Entry and Patio,76579451,Camillo And Mirna,City of Los Angeles,Porter Ranch,34.27299,-118.53744,Entire home/apt,99,30,74,2020-03-09,1.12,1,159,0,HSR19-003109
13430303,"Bedspace near USC, DTLA",76585746,James,City of Los Angeles,University Park,34.03252,-118.28956,Shared room,22,30,1,2016-07-03,0.02,1,0,0,
13431033,Santa Monica Cottage/Family/Business Friendly,76585078,Soon,Other Cities,Santa Monica,34.02517,-118.48839,Entire home/apt,151,30,4,2019-12-05,0.11,3,0,0,166124
13432496,Short drive to Old town Pasadena,13741045,Rebecca,Other Cities,Pasadena,34.14716,-118.11461,Private room,82,1,125,2021-11-25,1.88,1,168,4,
13433314,eden's house,76619665,Esayas,City of Los Angeles,Woodland Hills,34.1755,-118.58568,Private room,53,30,0,,,1,0,0,
13433871,PEACEFUL WEST HOLLYWOOD RETREAT,76627276,Mina,Other Cities,West Hollywood,34.09064,-118.36598,Entire home/apt,120,31,210,2021-10-13,3.54,1,30,4,
13434856,W1-Corporate 1 BD Apt w full Kitchen,32083159,Mike,Other Cities,Glendale,34.16217,-118.29964,Entire home/apt,95,30,37,2021-11-22,0.56,7,314,5,
13436679,Lindsid home,76665286,Cristy,Other Cities,Carson,33.82982,-118.26687,Private room,50,1,0,,,1,0,0,
13436771,Wonderful & Convenient Private Apt,5055221,Feliks,City of Los Angeles,Sawtelle,34.03918,-118.45893,Entire home/apt,125,30,7,2017-06-29,0.11,1,0,0,
13436874,Tricked Out Trailer in Eagle Rock,21096836,Carol,City of Los Angeles,Eagle Rock,34.14002,-118.20385,Private room,58,30,137,2019-11-04,2.12,1,0,0,
13438388,West Hollywood Couch!,6273003,Weho Best APT,Other Cities,West Hollywood,34.07886,-118.38062,Shared room,78,1,1,2017-06-12,0.02,1,363,0,
13442656,Entire Lakewood Townhome up to 6,56867523,Randall,Other Cities,Lakewood,33.84232,-118.08537,Entire home/apt,147,1,0,,,1,0,0,
13444138,Amazing studio over Colorado Blvd in Old Pasadena!,57161,Jefferson,Other Cities,Pasadena,34.14546,-118.1497,Entire home/apt,125,28,34,2021-07-07,0.51,9,312,2,
13446686,"Luxury 3bed 3 bath, modern Eagle Rock home",281372,Shamya,City of Los Angeles,Eagle Rock,34.12349,-118.22135,Entire home/apt,450,4,8,2021-11-15,0.12,2,269,2,HSR21-001387
13448802,1 spot in a very spacious 2 bed 2 bath apartment.,39935401,Devansh,City of Los Angeles,University Park,34.03174,-118.29099,Shared room,17,30,0,,,1,0,0,
13450669,Charming Bedroom in Quiet House-Like Charmer,76815245,Priscilla,Other Cities,Burbank,34.16133,-118.33425,Private room,110,1,10,2019-02-10,0.15,2,154,0,
13451778,Private Bed & Private Bath in Morningside Park,76811604,Henrietta,Other Cities,Inglewood,33.96411,-118.33043,Private room,60,3,189,2021-11-17,2.85,1,51,25,
13452881,Gorgeous 4bed home close to the Rose Bowl and JPL,4952348,Jo,Unincorporated Areas,Altadena,34.18641,-118.15658,Entire home/apt,350,5,1,2017-01-04,0.02,2,65,0,
13454124,"Cozy Guesthouse w pool, firepit & heated jacuzzi",75604522,George,Other Cities,Santa Clarita,34.37611,-118.55235,Entire home/apt,219,2,343,2021-12-05,5.29,1,286,66,
13461314,An Urban Home with A Country Feel Quiet & Relaxing,76939716,Henry,Other Cities,Lomita,33.7834,-118.3138,Private room,158,1,1,2017-03-19,0.02,1,363,0,
13464348,Sunny room in Spanish style Atwater home,49477971,Jarina,City of Los Angeles,Atwater Village,34.11151,-118.26047,Private room,50,30,0,,,1,0,0,
13464384,Santa Monica Penthouse w/ Ocean Views,31673681,Cyrus,Other Cities,Santa Monica,34.01612,-118.49594,Entire home/apt,277,90,3,2016-11-12,0.05,1,0,0,
13465310,Charming Belmont Apartment,24089427,Ferrara,Other Cities,Long Beach,33.76671,-118.15253,Entire home/apt,112,1,180,2021-11-09,2.72,1,283,34,Nrp21-00129
13467049,studio with private entrance,63238213,Vicky,City of Los Angeles,Green Meadows,33.95214,-118.26268,Private room,75,30,340,2020-10-04,5.96,1,309,0,HSR19-000354
13469381,Book a room in what feels like home,77044462,Yassi,Other Cities,Long Beach,33.7965,-118.15423,Private room,65,31,46,2021-07-31,0.69,1,354,2,
13474446,Peaceful and Private Room off 5 FWY near shopping,77102058,Candace,Unincorporated Areas,Stevenson Ranch,34.38774,-118.57749,Private room,47,1,0,,,1,0,0,
13477414,Nice 1 BR in Ladera Heights/North Inglewood,22721157,Shahab,Other Cities,Inglewood,33.97434,-118.36778,Private room,65,1,1,2016-07-23,0.02,1,0,0,
13477640,Private bath in room - 3person Male,16795424,Lashawn,City of Los Angeles,Harbor Gateway,33.92,-118.28289,Shared room,30,30,6,2019-06-10,0.09,2,90,0,
13478984,Sunny California Beach Cottage,24735222,Deborah,Other Cities,Avalon,33.34021,-118.328,Entire home/apt,269,2,138,2021-10-25,2.07,1,305,27,
13480326,"Large Apartment, Beautiful, Convenient",52876764,Yurong,Other Cities,Monterey Park,34.06631,-118.11836,Entire home/apt,80,2,1,2016-06-25,0.02,1,0,0,
13485102,classic apartment in Los Angeles by the grove.,77239661,Marti,City of Los Angeles,Mid-Wilshire,34.0576,-118.36111,Entire home/apt,84,30,0,,,1,0,0,
13491744,Historic Victorian converted to Modern Townhouse,3704597,Kian,City of Los Angeles,Westlake,34.06455,-118.27794,Entire home/apt,99,30,3,2017-05-29,0.05,1,0,0,
13492765,Charming Hollywood Guesthouse with Garden in Larchmont,12808522,Linda,City of Los Angeles,Larchmont,34.08176,-118.31787,Entire home/apt,135,2,292,2021-12-06,4.44,2,259,33,HSR19-000080
13493656,Luxury Two bedrooms with a private bath,33311711,Walid,Other Cities,Redondo Beach,33.84633,-118.38462,Private room,115,5,47,2021-11-30,0.71,2,348,15,
13494070,King Size Bedroom in Historic LBC Craftsman,6412585,Matthew,Other Cities,Long Beach,33.7739,-118.19589,Private room,72,1,315,2021-11-12,4.76,2,273,33,PRP21-00246
13494362,OCEAN VIEW LOFT/APARTMENT,14927560,George,City of Los Angeles,Venice,33.98208,-118.46957,Entire home/apt,293,30,24,2019-09-04,0.52,3,280,0,
13494880,Downtown LA Loft,10942448,Cory,City of Los Angeles,Downtown,34.04712,-118.2504,Entire home/apt,300,30,0,,,1,0,0,
13495586,Amazing Ocean View Condo,49136467,Serena,Other Cities,Signal Hill,33.79412,-118.16236,Private room,78,5,17,2019-06-16,0.26,2,200,0,
13496008,Amazing view in Studio city,16114853,Sam,City of Los Angeles,Studio City,34.13765,-118.3831,Entire home/apt,248,2,280,2021-12-05,4.19,2,317,63,HSR21-002703
13497291,"Single room in large house,culdesac",69279908,Primila,Other Cities,Temple City,34.10668,-118.03063,Private room,60,2,2,2016-07-17,0.03,5,0,0,
13497558,"Single room,large home,culdesac",69279908,Primila,Other Cities,Temple City,34.1057,-118.0308,Private room,58,1,1,2018-05-20,0.02,5,0,0,
13497893,Charming One Bedroom in Brentwood,39768476,Mihaela,City of Los Angeles,Brentwood,34.04894,-118.46661,Entire home/apt,120,30,0,,,1,0,0,
13504225,Upscale Beach Life! 2 bed 2 bath 1200 sq ft,259309,Edward,Other Cities,Hermosa Beach,33.8656,-118.40372,Entire home/apt,600,5,0,,,1,0,0,
13506472,Cozy 1 bedroom steps from Beverly Hills and Weho!,5740842,Nicole,City of Los Angeles,Beverly Grove,34.07042,-118.38122,Entire home/apt,80,30,1,2017-04-02,0.02,1,0,0,
13509135,Apt @ Venice/ Santa Monica/MDR,77528090,Bridget,City of Los Angeles,Venice,33.98236,-118.46158,Entire home/apt,88,1,2,2016-07-01,0.03,1,0,0,
